best_seller,course_rating_avarage,course_price,num_of_buyers_students,amount_of_instructor_studnets,num_articles,video_time_length,number_of_languages,last_update,instructor_rank,amount_of_what_you_will_learn_count,amount_of_requirments_count,amount_of_companies_support,course_rating_amount
0,4.8,59.9,4869,468884,6,11.5,2,580,4.8,6,6,0,1889
0,4.4,59.9,1799,33208,1,7.0,2,215,4.5,5,6,5,447
0,4.5,59.9,890,5309,10,17.5,2,730,4.3,8,6,5,217
0,4.6,59.9,172,14849,2,3.5,2,215,4.3,4,6,0,15
0,4.3,59.9,517,17670,1,7.0,2,730,4.5,5,6,0,49
0,4.3,59.9,5028,65008,3,23.5,2,245,4.3,4,5,0,34
0,4.4,59.9,75820,345254,1,7.5,2,30,4.4,6,6,0,737
0,4.9,59.9,302,8259,3,2.5,2,30,4.5,7,6,0,25
0,4.4,59.9,4560,335722,10,16.5,2,0,4.6,11,5,5,1132
0,4.6,59.9,222,34770,1,4.5,2,215,4.6,10,5,5,50
0,3.9,59.9,163,7913,1,2.5,2,215,4.4,8,6,0,21
0,4.7,59.9,4338,56857,15,22.0,2,945,4.3,8,6,0,141
0,4.5,59.9,91,91,3,5.0,2,455,4.5,5,7,0,21
0,4.7,59.9,182,34770,1,2.5,2,215,4.6,9,5,0,17
0,4.5,59.9,830,131754,2,10.0,2,30,4.4,8,6,0,181
0,4.4,59.9,744,34770,4,3.5,2,215,4.6,7,5,5,152
0,3.9,59.9,163,7914,1,2.5,2,215,4.4,8,6,0,21
0,4.1,59.9,823,5459,1,3.5,2,1735,4.3,11,6,0,244
0,3.8,59.9,1118,22625,12,12.0,2,880,4.4,8,6,5,312
0,4.5,59.9,66,267,2,10.5,2,0,4.6,5,6,0,10
0,4.0,59.9,501,131754,11,14.5,2,30,4.4,9,6,0,82
0,4.5,59.9,23279,1068441,4,8.0,6,30,4.7,5,6,5,3437
0,4.7,59.9,2162,43937,2,3.0,2,1675,4.5,2,5,5,729
0,4.5,59.9,19981,93728,2,11.0,2,395,4.7,6,6,0,160
0,4.5,59.9,7164,39122,26,3.0,2,485,4.5,6,5,0,38
0,4.8,59.9,160,34770,1,2.5,2,215,4.6,5,5,0,15
0,4.3,59.9,3742,335722,7,14.5,2,0,4.6,7,6,0,958
0,4.5,59.9,23,25,1,2.0,2,395,4.5,4,5,0,7
0,4.6,59.9,72,832,7,9.0,2,1155,3.7,5,5,0,3
0,4.9,59.9,302,8260,3,2.5,2,30,4.5,7,6,0,25
0,4.1,59.9,186,60766,5,2.5,2,1065,4.6,3,6,0,80
0,4.1,59.9,4,3563,1,1.0,2,90,4.2,8,6,0,2
0,4.2,59.9,297,6784,1,1.5,2,0,4.3,4,6,0,13
0,5.0,59.9,29,4870,1,1.5,7,90,4.8,8,5,0,7
0,4.5,59.9,27,14650,1,1.5,2,185,4.8,4,6,0,8
0,4.8,59.9,63,63,1,1.0,2,485,4.8,3,5,0,13
0,4.7,59.9,369,2018,6,2.0,2,700,4.7,5,6,0,97
0,4.5,59.9,1389,7918,3,4.0,2,550,4.4,5,6,5,359
0,4.5,59.9,32594,181916,15,14.0,2,305,4.5,12,6,0,1214
0,4.5,59.9,85,2177,3,24.0,2,120,4.5,1,6,0,17
0,4.3,59.9,496,496,1,2.5,2,1550,4.3,4,6,5,88
1,4.6,59.9,2368,8515,6,20.0,2,0,4.6,2,6,5,724
0,4.5,59.9,452,2115157,37,22.5,9,215,4.6,7,6,0,37
0,4.8,59.9,235,4870,5,22.5,11,60,4.8,47,6,0,19
0,4.4,59.9,668,14650,2,13.5,2,215,4.8,9,6,0,48
0,4.9,59.9,132,4870,5,13.5,2,185,4.8,18,6,0,9
1,4.6,59.9,2185,8975,24,14.5,2,0,4.6,10,8,5,398
0,4.9,59.9,49,4870,1,29.0,2,60,4.8,175,6,0,6
0,4.9,59.9,219,4870,8,5.5,2,60,4.8,4,5,0,15
0,4.7,59.9,56,216,32,26.5,2,90,4.8,8,6,0,11
1,4.2,59.9,2910,2910,60,19.5,2,30,4.2,7,6,0,379
1,4.5,59.9,2787,17670,2,20.5,2,90,4.5,7,6,0,310
0,5.0,59.9,2,5,2,1.0,2,1065,5.0,3,6,0,0
0,4.8,59.9,4483,4483,2,27.0,2,185,4.8,6,6,0,1115
0,4.9,59.9,315,4870,3,15.5,2,245,4.8,7,6,0,35
0,4.2,59.9,486,77888,8,5.5,2,1245,4.2,13,6,0,86
1,4.4,59.9,838,34301,3,5.0,2,515,4.0,7,5,5,79
0,3.8,59.9,289,34301,1,7.0,2,580,4.0,7,5,0,41
0,4.9,59.9,302,8261,3,2.5,2,30,4.5,7,6,0,25
0,4.4,59.9,3019,19386,2,1.5,2,215,4.2,7,5,0,13
0,4.3,59.9,11810,52063,13,19.5,2,215,4.2,4,6,0,2267
1,4.5,59.9,54885,1068441,4,13.0,9,30,4.7,5,5,5,9077
0,4.1,59.9,4,3564,1,1.0,2,90,4.2,8,6,0,2
0,4.6,59.9,19245,100702,26,14.5,2,120,4.5,11,6,5,275
1,4.9,59.9,1015,10402,4,15.5,2,60,4.7,22,7,5,39
0,4.9,59.9,117,4870,3,16.0,2,185,4.8,12,6,0,8
0,4.7,59.9,429,4870,14,9.0,9,185,4.8,5,6,0,68
0,4.7,59.9,2,11556,4,3.0,2,215,4.6,12,7,0,2
0,4.6,59.9,354,18936,8,14.0,2,30,4.5,8,6,5,70
0,5.0,59.9,150,4870,3,8.5,2,185,4.8,9,5,0,12
0,4.9,59.9,302,8262,3,2.5,2,30,4.5,7,6,0,25
0,4.2,59.9,665,1601,85,7.0,2,0,4.4,9,5,0,86
0,4.2,59.9,263,19890,3,8.5,2,150,4.1,8,5,0,57
0,4.6,59.9,50,314,1,7.5,2,305,4.7,5,5,0,8
0,4.1,59.9,228,34470,11,6.5,2,120,4.0,8,6,5,52
0,4.8,59.9,83,4870,18,23.0,2,185,4.8,14,6,0,5
0,4.4,59.9,885,3271,17,28.0,2,150,4.5,8,6,5,200
0,4.0,59.9,234,72907,1,4.0,2,1280,3.9,4,6,0,22
0,4.5,59.9,10747,806364,1,2.0,2,670,4.2,1,6,0,470
0,4.1,59.9,7703,31846,15,4.5,2,880,4.7,6,7,0,69
0,4.3,59.9,62,28352,4,8.0,2,790,4.5,4,6,0,9
0,4.3,59.9,497,225492,5,10.0,2,275,4.5,7,6,5,59
0,4.1,59.9,9133,728481,6,6.0,2,395,4.1,13,6,0,156
0,4.1,59.9,194,7121,33,4.0,2,1035,3.8,15,6,0,17
0,4.1,59.9,409,72907,1,3.5,2,1310,3.9,4,6,0,47
0,4.0,59.9,3773,720,27,3.0,2,2220,4.0,6,5,0,177
0,4.5,59.9,199,44866,3,5.5,2,185,4.6,4,5,0,25
0,4.6,59.9,60,14016,18,9.5,2,275,4.4,14,6,0,11
1,4.7,59.9,2089,42049,2,5.5,2,245,4.5,10,6,0,166
0,4.6,59.9,16414,29269,2,12.0,2,185,4.3,7,6,0,367
0,4.7,59.9,279,4818,1,13.5,2,0,4.7,4,6,0,37
0,4.4,59.9,31,3564,5,6.5,2,150,4.2,15,6,0,3
0,4.4,59.9,1023,10286,14,6.0,2,455,4.3,8,6,0,134
0,4.6,59.9,119,66036,2,2.0,2,425,4.5,3,5,0,11
0,4.7,59.9,1352,228668,3,6.0,2,2310,4.6,5,6,5,171
0,4.8,59.9,148,400,5,6.0,2,1400,4.6,5,6,5,19
0,5.0,59.9,3,110,1,5.0,2,335,4.6,3,6,0,0
0,4.5,59.9,228,40232,10,12.0,2,30,4.5,16,6,0,41
0,3.5,59.9,206,6935,1,4.5,2,150,4.1,8,5,0,37
0,4.5,59.9,1027,1274,25,12.0,2,760,4.7,7,6,5,195
0,3.8,59.9,19264,115137,6,18.0,2,120,4.3,8,6,0,60
0,3.7,59.9,104,368,26,6.0,2,245,4.1,7,5,0,14
0,4.7,59.9,1084,6522,3,5.5,2,215,4.6,7,6,5,245
0,4.6,59.9,323,26342,4,6.0,2,455,4.3,11,6,0,61
0,4.4,59.9,78,168,4,20.5,2,515,4.0,11,6,0,10
0,4.7,59.9,16163,728481,2,2.0,2,365,4.1,8,6,0,70
0,4.3,59.9,999,999,1,7.0,2,730,4.3,8,5,5,99
0,4.1,59.9,854,7497,3,10.0,2,185,3.8,8,5,0,145
0,3.7,59.9,1561,72907,1,4.5,2,1280,3.9,3,6,0,333
0,4.8,59.9,1613,24158,1,23.0,2,880,4.7,18,6,0,487
0,4.4,59.9,680,9028,1,9.5,2,850,4.3,10,6,5,126
0,4.7,59.9,1050,4076,1,8.5,2,305,4.5,9,7,0,101
0,4.6,59.9,704,61846,1,4.5,2,580,4.7,6,5,0,153
0,4.5,59.9,383,383,1,7.0,2,485,4.5,10,6,5,97
0,5.0,59.9,29,4870,1,2.0,2,215,4.8,6,6,0,3
0,4.7,59.9,1352,228680,3,6.0,2,2310,4.6,5,6,5,171
0,5.0,59.9,5,11556,6,2.0,2,580,4.6,13,7,0,0
0,4.8,59.9,1164,11208,1,9.0,2,610,4.5,4,6,5,136
0,4.2,59.9,35,5043,2,10.5,2,90,4.7,14,5,0,8
0,4.4,59.9,5613,181916,9,6.5,2,395,4.5,11,6,0,508
0,4.5,59.9,177,583,1,3.0,2,60,4.6,11,6,0,5
0,4.7,59.9,267,1296,3,15.5,2,30,4.6,1,6,0,36
0,4.7,59.9,1050,4077,1,8.5,2,305,4.5,9,7,0,101
0,4.4,59.9,803,23998,8,9.0,2,1975,4.2,2,6,0,206
0,4.8,59.9,103,28429,4,5.0,2,90,4.6,8,5,0,14
0,5.0,59.9,32,14648,4,5.5,2,185,4.8,11,5,0,6
0,4.4,59.9,130,51958,4,6.5,2,610,4.5,10,6,0,18
0,4.6,59.9,523,8596,1,4.5,2,90,4.4,7,5,0,26
0,3.9,59.9,149,2841,7,19.0,2,60,4.5,6,6,0,18
0,4.1,59.9,418,2432,2,9.5,2,1610,3.7,8,5,0,107
0,4.9,59.9,302,8263,3,2.5,2,30,4.5,7,6,0,25
0,4.2,59.9,2054,96573,3,8.0,2,275,4.7,8,6,0,314
0,4.8,59.9,294,5854,4,3.0,2,485,4.7,4,6,0,29
0,5.0,59.9,44,17819,2,1.5,2,0,4.4,11,5,0,3
0,4.2,59.9,4220,335722,23,12.0,2,0,4.6,5,6,0,1456
0,4.2,59.9,1371,335722,7,10.5,2,0,4.6,8,6,5,333
0,4.0,59.9,81,768,2,1.5,2,425,4.1,3,5,0,10
0,4.5,59.9,12781,39122,22,3.0,2,485,4.5,3,5,0,89
0,4.3,59.9,13002,39122,40,3.5,2,455,4.5,4,5,0,87
0,3.9,59.9,430,5310,5,5.5,2,245,4.3,8,6,5,137
0,3.8,59.9,4119,25581,1,5.0,2,1370,3.9,1,5,0,102
0,4.6,59.9,12,12,1,9.5,2,580,4.6,6,5,0,2
0,3.9,59.9,199,371,2,3.0,2,335,3.9,5,6,0,33
0,4.8,59.9,14,129,1,2.5,2,365,4.3,6,6,0,5
0,4.5,59.9,30134,162037,3,15.0,2,455,4.5,8,6,5,620
0,4.4,59.9,78,4870,1,1.0,7,120,4.8,7,9,0,24
0,4.0,59.9,501,131780,11,14.5,2,30,4.4,9,6,0,82
0,4.8,59.9,11218,52251,1,2.5,2,730,4.4,6,5,0,104
0,3.7,59.9,3132,15142,6,13.0,2,1280,4.1,1,6,0,119
0,4.0,59.9,17396,25891,1,2.5,2,760,4.3,9,6,0,191
0,4.2,59.9,978,22941,8,6.5,2,1125,4.7,33,6,0,305
0,4.0,59.9,232,7085,1,4.5,2,1735,4.0,1,6,0,77
0,4.0,59.9,1134,13318,1,4.0,2,120,4.6,6,7,0,14
0,4.9,59.9,227,150,6,9.0,7,275,4.6,26,5,0,44
0,4.6,59.9,73,230,3,22.0,2,0,4.8,14,6,0,23
0,5.0,59.9,41,216,8,17.5,4,90,4.8,8,6,0,15
0,4.7,59.9,429,17670,2,11.5,2,90,4.5,5,6,0,23
0,5.0,59.9,35,7510,1,10.5,2,215,4.7,9,6,0,9
0,4.8,59.9,418,1000,1,10.5,2,0,4.7,8,6,0,98
0,4.8,59.9,7503,65014,2,8.5,2,0,4.6,11,6,5,94
1,4.7,59.9,1197,1197,1,5.5,2,185,4.7,1,5,5,316
0,4.0,59.9,165,418,1,5.0,2,945,4.5,3,5,0,42
0,4.8,59.9,42,4870,2,16.0,10,60,4.8,80,6,0,4
0,4.9,59.9,171,14648,3,8.5,2,185,4.8,8,6,0,29
0,4.4,59.9,69,14648,19,11.5,9,185,4.8,6,6,0,4
0,4.1,59.9,4,3565,1,1.0,2,90,4.2,8,6,0,2
0,4.9,59.9,302,8264,3,2.5,2,30,4.5,7,6,0,25
1,4.8,59.9,1158,19098,8,15.5,2,610,4.5,1,6,5,222
0,4.9,59.9,93,4870,4,20.0,4,90,4.8,12,6,0,21
0,4.5,59.9,303,1158,1,17.0,2,515,4.6,1,7,0,74
0,4.9,59.9,76,4870,3,15.5,6,60,4.8,7,6,0,18
0,4.7,59.9,642,1175,4,10.0,2,215,4.6,21,5,5,148
0,4.6,59.9,91,150,5,10.0,4,215,4.6,22,5,0,12
0,4.6,59.9,49871,1068441,3,6.0,3,30,4.7,6,7,5,11839
0,4.7,59.9,137,2841,19,19.0,2,60,4.5,5,6,0,14
0,4.1,59.9,1160,6839,5,20.5,2,580,4.0,6,6,0,136
0,3.8,59.9,5632,47165,3,3.5,2,880,3.7,3,5,0,134
0,3.7,59.9,241,19888,2,9.5,2,150,4.1,10,5,0,43
0,4.3,59.9,8,168,3,5.0,2,60,4.6,6,6,0,2
0,4.7,59.9,1547,847775,15,4.0,2,215,4.4,2,6,5,172
0,4.4,59.9,578,238125,3,21.0,2,30,4.5,29,5,0,91
0,4.6,59.9,5541,26039,6,7.0,2,30,4.5,13,6,5,134
0,4.7,59.9,65,14319,1,2.5,2,275,4.3,6,6,0,10
0,4.7,59.9,3976,112706,1,3.0,2,150,4.4,3,6,5,442
0,4.9,59.9,61,9028,1,9.0,2,610,4.3,10,6,0,6
0,4.3,59.9,828,1176,3,11.0,2,485,4.6,9,5,5,162
0,5.0,59.9,69,29695,9,8.5,2,185,4.7,5,6,0,4
0,4.6,59.9,245,245,2,7.5,2,760,4.6,4,5,5,54
0,3.8,59.9,418,52779,1,4.0,2,2040,4.2,3,5,0,95
0,4.0,59.9,4620,51888,3,1.0,2,30,4.2,6,5,0,48
0,4.9,59.9,1174,128006,2,13.5,2,335,4.7,18,6,5,306
0,4.4,59.9,80,216,4,9.5,4,150,4.8,12,6,0,12
0,4.8,59.9,155,6936,2,4.5,2,90,4.1,7,6,5,13
0,5.0,59.9,21,216,2,5.0,2,185,4.8,4,6,0,5
0,4.9,59.9,1445,7410,2,6.5,2,90,4.1,11,6,0,135
0,4.5,59.9,374,38285,3,8.0,2,1125,4.6,1,5,5,77
0,3.9,59.9,2159,335722,2,5.0,2,0,4.6,5,6,5,683
0,4.4,59.9,3427,800,1,8.5,2,90,4.4,7,7,5,48
0,4.5,59.9,248,2843,19,23.5,2,215,4.5,4,6,0,24
0,4.8,59.9,69,11208,17,3.5,2,185,4.5,5,6,0,6
0,4.7,59.9,146,14648,2,2.5,2,185,4.8,18,5,0,9
0,3.4,59.9,522,7410,3,21.5,2,185,4.1,9,6,5,91
0,3.7,59.9,276,2092,1,8.0,2,820,4.1,5,6,0,70
0,4.4,59.9,227,245,2,2.0,2,485,4.6,2,6,0,44
0,4.6,59.9,73,321,2,5.0,2,395,4.5,7,5,0,6
0,4.9,59.9,3227,145076,7,12.0,2,670,4.7,11,6,5,1308
0,4.4,59.9,121,121,3,3.5,2,0,4.4,5,5,0,33
0,5.0,59.9,128,1238,2,3.0,2,580,4.8,3,5,0,18
0,4.5,59.9,68,25,1,7.0,2,790,4.1,3,6,0,8
0,4.2,59.9,5599,5599,10,7.0,2,515,4.2,10,6,5,1674
0,4.1,59.9,1735,468989,2,5.0,2,1125,4.8,4,6,5,632
0,4.1,59.9,4,3566,1,1.0,2,90,4.2,8,6,0,2
0,4.7,59.9,1581,14731,5,30.0,2,640,4.2,76,6,0,372
0,4.7,59.9,90,1238,2,3.0,2,580,4.8,5,5,0,15
0,4.5,59.9,253,11208,4,4.0,2,425,4.5,5,6,0,28
0,5.0,59.9,1244,1810,1,5.5,2,120,4.4,4,6,0,8
0,4.6,59.9,1571,14243,4,7.5,2,1005,4.1,8,6,0,482
0,4.3,59.9,1088,1088,9,9.0,2,395,4.3,1,6,0,27
0,4.6,59.9,4838,100194,2,4.5,2,185,4.3,8,6,0,164
0,4.9,59.9,4926,5525,1,2.5,2,880,4.6,4,6,0,241
0,4.0,59.9,318,3481,5,4.0,2,945,4.4,5,6,0,81
0,4.5,59.9,116,2029,1,12.0,2,335,4.5,6,6,0,20
0,4.4,59.9,37,37,9,21.0,2,305,4.4,12,5,0,6
0,3.9,59.9,1361,7410,30,4.5,2,185,4.1,10,5,0,348
0,4.8,59.9,6152,39122,1,1.5,2,485,4.5,5,5,0,11
0,4.4,59.9,145,323,1,2.5,2,880,4.4,1,6,0,31
1,4.5,59.9,54904,1068526,4,13.0,9,30,4.7,5,5,5,9077
0,4.6,59.9,49864,1068526,3,6.0,3,30,4.7,6,7,5,11839
1,4.5,59.9,54885,1068526,4,13.0,9,30,4.7,5,5,5,9077
0,4.5,59.9,23279,1068526,4,8.0,6,30,4.7,5,6,5,3437
0,3.9,59.9,828,1297,18,24.0,2,1310,3.7,5,6,0,189
0,4.1,59.9,4,3567,1,1.0,2,90,4.2,8,6,0,2
0,4.8,59.9,155,6938,2,4.5,2,90,4.1,7,6,5,13
0,3.7,59.9,554,554,2,27.0,2,215,3.7,8,5,0,62
0,5.0,59.9,5,22,1,3.0,2,90,4.5,4,5,0,0
0,4.9,59.9,284,284,14,6.5,2,150,4.9,13,6,5,83
0,3.7,59.9,9,22,1,2.5,2,90,4.5,4,5,0,2
0,5.0,59.9,45,143,2,3.5,2,120,4.3,10,6,0,9
0,4.9,59.9,46,230,2,15.5,2,305,4.8,11,6,0,8
0,5.0,59.9,59,401,1,4.0,2,700,4.1,1,5,0,5
0,4.9,59.9,46,418,1,3.5,2,880,4.5,2,5,0,5
0,4.4,59.9,1895,728477,2,15.5,2,305,4.1,8,5,0,17
0,4.6,59.9,102,3214,2,7.0,2,90,4.7,13,6,0,23
0,4.6,59.9,7643,280855,6,3.0,2,1825,4.4,3,5,5,364
0,3.5,59.9,612,1244162,1,5.5,2,1280,3.9,4,6,0,63
0,4.5,59.9,25,47170,1,6.0,2,515,3.7,8,6,0,5
1,4.6,59.9,7973,539845,7,11.0,2,60,4.6,7,6,5,1337
0,4.8,59.9,88634,1068441,5,13.0,12,30,4.7,4,7,5,13464
1,4.7,59.9,39665,9,20,18.5,3,0,4.6,5,6,5,6774
0,4.7,59.9,59085,206566,32,25.0,8,0,4.6,24,7,0,10947
0,4.7,59.9,175890,311382,9,12.0,10,30,4.7,7,6,5,44788
0,4.6,59.9,96107,371251,2,21.5,8,915,4.7,6,6,5,29060
1,4.6,59.9,89259,637291,3,6.5,7,1460,4.5,5,6,5,22094
0,4.7,59.9,48819,7678,1,18.5,8,550,4.7,4,5,5,7667
1,4.8,59.9,44130,2007083,24,25.0,2,0,4.7,4,5,5,6598
0,4.3,59.9,33484,112706,3,4.0,7,150,4.4,7,6,5,13750
0,4.8,59.9,32992,371251,1,16.0,2,880,4.7,8,6,5,5873
0,4.7,59.9,6840,781632,7,5.5,2,30,4.7,4,5,5,509
0,4.6,59.9,29674,50870,1,6.5,2,850,4.5,4,5,5,7209
0,4.6,59.9,27526,2007083,15,7.5,3,580,4.7,3,6,5,5907
0,4.8,59.9,385,385,7,12.0,2,30,4.8,10,6,0,97
0,4.5,59.9,30497,2007083,17,6.0,2,215,4.7,3,6,5,5287
0,4.7,59.9,16815,196527,18,27.5,2,185,4.7,5,7,5,4351
0,4.7,59.9,1575,5978,28,12.5,2,30,4.8,15,8,5,294
0,4.6,59.9,12767,410514,1,20.5,2,0,4.6,5,6,5,3315
0,4.5,59.9,2722,22714,2,13.5,2,485,4.5,25,6,5,554
1,4.5,59.9,7929,26748,2,3.0,2,60,4.5,9,5,5,1711
0,4.5,59.9,4939,22714,9,16.0,2,215,4.5,16,7,5,604
0,4.1,59.9,2999,57728,18,29.0,2,90,4.0,7,6,0,44
1,4.7,59.9,9770,64807,7,22.5,2,0,4.2,17,7,5,469
0,4.7,59.9,139,238153,3,15.0,2,0,4.5,28,5,0,28
0,5.0,59.9,99,6040,2,11.5,2,60,4.7,6,6,0,16
0,4.6,59.9,140,238153,6,19.0,2,0,4.5,38,5,0,30
0,4.4,59.9,64,1225,3,12.0,2,90,4.6,10,6,0,17
1,4.8,59.9,368,5978,18,11.5,2,0,4.8,23,6,5,28
0,4.5,59.9,99,238153,6,12.5,2,30,4.5,26,6,0,25
0,4.7,59.9,3214,5978,25,5.5,2,335,4.8,25,6,5,707
0,4.8,59.9,48346,87743,1,12.5,2,915,4.4,6,7,0,2015
1,4.7,59.9,39705,9,20,18.5,3,0,4.6,5,6,5,6780
0,4.7,59.9,178573,36,1,17.0,2,335,4.5,6,6,0,2342
0,4.1,59.9,9666,304945,6,12.5,2,0,4.4,7,7,5,1135
0,4.6,59.9,2537,8496,1,6.0,2,395,4.4,4,6,5,632
0,4.0,59.9,10538,87328,2,7.5,2,60,4.4,4,5,0,45
1,4.6,59.9,8331,9,1,22.0,2,395,4.5,5,6,5,807
0,4.7,59.9,962,11726,2,6.5,2,215,4.8,4,6,0,46
0,4.5,59.9,301962,435808,143,30.0,5,90,4.5,7,5,5,69864
1,4.9,59.9,997,847825,46,24.0,2,120,4.4,10,6,0,60
0,4.8,59.9,2216,238153,5,14.0,2,30,4.5,29,5,0,18
1,4.8,59.9,3972,7224,9,13.0,2,60,4.7,7,6,5,517
0,4.1,59.9,5150,7431,1,1.5,2,150,4.2,13,6,0,47
0,4.6,59.9,6135,42220,4,7.5,2,1400,4.5,4,6,5,538
0,4.7,59.9,3974,112706,1,3.0,2,150,4.4,3,6,5,611
0,4.8,59.9,13599,60624,5,22.5,2,1215,4.4,1,6,0,646
0,4.5,59.9,1666,1255,7,17.5,2,245,4.6,5,6,5,248
1,4.7,59.9,3935,539845,3,14.0,2,60,4.6,8,6,5,435
0,4.5,59.9,125,238153,11,28.5,2,30,4.5,79,5,0,30
0,4.8,59.9,181,5779,7,7.5,2,245,4.1,13,5,0,19
1,4.6,59.9,17702,26748,5,4.5,2,150,4.6,13,5,5,3749
0,5.0,59.9,2677,847825,17,1.5,2,945,4.4,4,6,0,9
0,4.4,59.9,102871,1166906,1,4.0,2,60,4.2,6,5,0,1288
1,4.5,59.9,4316,22714,3,5.5,2,215,4.5,11,6,5,647
1,4.6,59.9,7929,26748,2,3.0,2,60,4.5,9,5,5,1710
0,4.8,59.9,88657,1068441,5,13.0,12,30,4.7,4,7,5,13467
0,4.6,59.9,1841,29049,2,18.0,2,215,4.4,10,6,5,202
0,4.5,59.9,3582,847825,7,1.0,2,150,4.4,2,6,5,41
0,4.7,59.9,1199,26961,4,8.5,2,30,4.7,6,6,0,197
0,4.4,59.9,423817,49704,1,17.0,2,215,4.3,5,5,0,12959
0,4.7,59.9,618,8626,1,3.5,2,60,4.5,6,6,5,63
0,4.6,59.9,2609,209736,7,30.5,2,30,4.6,6,6,5,280
0,4.7,59.9,1973,78743,17,5.5,2,120,4.5,4,6,0,22
1,4.7,59.9,12124,781632,21,8.5,2,215,4.7,2,7,5,2564
0,4.7,59.9,11301,36,4,5.5,2,60,4.5,8,5,5,75
0,4.3,59.9,84704,244900,13,11.5,2,580,4.1,13,8,0,783
0,4.6,59.9,141,238153,6,19.0,2,0,4.5,38,5,0,30
0,4.5,59.9,64,1225,3,12.0,2,90,4.6,10,6,0,16
0,4.7,59.9,6841,781632,7,5.5,2,30,4.7,4,5,5,518
0,4.6,59.9,3239,87339,1,4.0,2,1975,4.5,3,6,0,183
0,4.7,59.9,4818,847825,16,2.0,2,150,4.4,3,6,0,58
0,4.9,59.9,267,238153,5,18.0,2,30,4.5,50,5,0,59
0,4.3,59.9,8477,847825,31,3.0,2,120,4.4,3,6,0,113
0,4.7,59.9,36,7048,1,4.0,2,550,4.1,4,7,0,10
0,4.3,59.9,4767,238153,3,15.0,2,30,4.5,25,5,0,128
0,4.4,59.9,420,238153,3,12.5,2,30,4.5,17,5,0,48
0,4.3,59.9,14066,369082,2,8.0,2,945,4.6,12,6,0,429
0,4.7,59.9,692,8496,1,8.0,2,395,4.4,59,6,0,101
0,4.7,59.9,36,7048,1,4.0,2,550,4.2,4,7,0,10
0,4.4,59.9,3160,28992,11,4.5,2,880,4.3,4,7,0,468
0,4.8,59.9,2017,847825,12,4.0,2,150,4.4,3,6,5,102
0,5.0,59.9,99,6041,2,11.5,2,60,4.7,6,6,0,16
0,4.2,59.9,26972,728477,1,17.5,2,365,4.1,10,5,0,157
0,4.4,59.9,13693,1068441,3,10.5,5,30,4.7,6,7,5,2629
0,4.7,59.9,44782,104448,3,10.0,2,760,4.5,9,6,0,206
0,4.9,59.9,14395,847825,18,4.0,2,60,4.4,3,6,5,111
0,4.3,59.9,107,238153,3,4.0,2,30,4.5,10,5,0,60
0,4.5,59.9,7734,371251,2,10.0,2,395,4.7,7,6,5,1335
0,4.3,59.9,60303,280880,26,5.0,2,1460,4.4,4,7,5,3308
0,4.3,59.9,554,238153,4,22.0,2,30,4.5,37,5,0,28
0,4.5,59.9,105715,172368,30,8.5,3,1005,4.6,2,7,0,3136
0,4.5,59.9,7735,371251,2,10.0,2,395,4.7,7,6,5,1335
0,4.3,59.9,60301,280880,26,5.0,2,1460,4.4,4,7,5,3308
0,4.5,59.9,105722,172368,30,8.5,3,1005,4.6,2,7,0,3136
0,4.7,59.9,16500,248066,2,8.5,2,90,4.3,11,6,0,128
0,4.4,59.9,178117,383505,3,6.0,2,305,4.2,4,6,0,1209
0,4.3,59.9,9470,12016,110,26.5,2,0,4.4,14,8,0,249
0,4.7,59.9,17848,261605,16,14.5,2,30,4.5,25,5,0,461
0,4.8,59.9,15001,468385,12,8.0,3,215,4.7,3,6,5,2771
0,4.1,59.9,124400,337802,3,2.5,2,455,4.4,10,5,0,808
0,4.4,59.9,13692,1068441,3,10.5,5,30,4.7,6,7,5,2629
0,4.6,59.9,440,280880,10,7.0,2,1005,4.4,13,5,0,63
0,4.6,59.9,17245,847825,1,1.5,2,150,4.4,3,5,0,157
0,4.6,59.9,5340,847825,20,5.5,2,945,4.4,4,6,5,62
0,4.6,59.9,277,21862,21,24.5,2,1310,4.3,4,6,0,22
0,4.6,59.9,7840,806364,1,4.5,2,395,4.2,2,6,0,469
0,4.5,59.9,2709,76086,2,3.5,2,215,4.2,10,6,0,55
0,4.2,59.9,3965,57717,20,31.0,2,215,4.0,8,6,0,54
0,4.5,59.9,11367,42220,8,6.0,2,640,4.5,12,5,5,1779
0,4.4,59.9,8951,11657,1,7.0,2,670,4.3,5,5,0,1933
0,4.8,59.9,2573,847825,7,2.5,2,215,4.4,3,5,0,23
0,4.7,59.9,2247,847825,11,2.0,2,945,4.4,4,6,0,12
0,3.7,59.9,42434,87651,2,9.0,2,610,3.9,7,6,0,390
0,4.7,59.9,3568,847825,11,1.5,2,150,4.4,3,6,5,45
0,4.7,59.9,9981,161213,1,8.0,2,215,4.4,12,5,5,232
0,4.8,59.9,3090,847825,9,1.0,2,945,4.4,3,6,0,10
0,4.7,59.9,139,238262,3,15.0,2,0,4.5,28,5,0,28
0,4.6,59.9,141,238262,6,19.0,2,0,4.5,38,5,0,30
0,4.3,59.9,3294,847825,3,2.5,2,215,4.4,7,6,0,11
0,4.4,59.9,506,847825,70,17.0,2,90,4.4,2,6,0,100
0,4.5,59.9,11359,42220,8,6.0,2,640,4.5,12,5,5,1779
